EC,OutsideFarm-13,OutsideFarm-9,Baseline-28,Baseline-17,Baseline-4,Baseline-27,Baseline-13,Baseline-21,Baseline-16,Baseline-29,Baseline-8,Baseline-5,OutsideFarm-6,OutsideFarm-7,OutsideFarm-3,Baseline-1,OutsideFarm-11,Baseline-25,TxAntibiotic-10,Baseline-11,TxAntibiotic-2,OutsideFarm-1,Baseline-31,OutsideFarm-2,Baseline-14,Baseline-20,Baseline-30,Baseline-32,Baseline-7,Baseline-9,TxAntibiotic-1,Baseline-24,Baseline-12,TxAntibiotic-5,TxAntibiotic-3,OutsideFarm-4,Baseline-3,Baseline-10,Baseline-6,TxAntibiotic-12,TxAntibiotic-6,OutsideFarm-5,TxAntibiotic-7,Baseline-2,OutsideFarm-10,Baseline-19,OutsideFarm-8,TxAntibiotic-8,Baseline-18,TxAntibiotic-4,TxAntibiotic-9,OutsideFarm-12,Baseline-33,Baseline-22,Baseline-23,TxAntibiotic-11,Baseline-26,Baseline-15,Neg-1,Neg-2,Neg-4,Neg-3,Neg-5,SequencingBlank,Neg-6
2.3.1.61,0.001509949,0.001746849,0.001129094,0.001057189,0.001611437,0.001003125,0.001744206,0.00095338,0.001529382,0.001305347,0.001524923,0.00124448,0.0014162,0.000855335,0.001453597,0.001230295,0.001319939,0.001463534,0.000889711,0.001300282,0.001385622,0.001145648,0.00072123,0.00133493,0.001469495,0.001341148,0.001272044,0.001279308,0.001245603,0.001361233,0.001106565,0.001105953,0.001536069,0.001477273,0.001256157,0.001344924,0.001276611,0.001536357,0.00132355,0.001460792,0.001334868,0.001250337,0.000732736,0.001260865,0.001245391,0.001288374,0.001152286,0.001187492,0.001364126,0.001372946,0.001093178,0.000964403,0.000884865,0.001212766,0.001032295,0.000940982,0.000749681,0.001129573,0.000794075,0.001870648,0.000827764,0.001346666,0.001021649,0.000910038,0.001247438
2.3.1.8,0.002964942,0.002711181,0.002286801,0.002561258,0.00253711,0.002845555,0.002585498,0.002465456,0.002414223,0.002135206,0.002432752,0.002207574,0.00239856,0.002464608,0.002177859,0.002388632,0.002108322,0.002321497,0.002414893,0.002259826,0.002216307,0.00232999,0.00269154,0.002245862,0.002440956,0.002146558,0.002026996,0.002069273,0.002206358,0.002251036,0.002185802,0.002516152,0.002303783,0.002297068,0.002186353,0.002062468,0.0021189,0.002219599,0.002198856,0.002327781,0.002531232,0.00230142,0.002666012,0.002171799,0.002030286,0.002403158,0.002461717,0.002512398,0.002155583,0.002274266,0.002304325,0.002458654,0.002349901,0.00223268,0.002501713,0.002662545,0.002637743,0.002419602,0.002944371,0.002834782,0.002311623,0.003454012,0.002169221,0.001895834,0.002418429
2.3.3.10,0.001026805,0.000272519,0.000359873,0.000416672,0.000258215,0.000467515,0.000305456,0.000618999,0.000309066,0.000292038,0.000275869,0.000289652,0.000259187,0.00038805,0.000248712,0.000267945,0.000355407,0.000264298,0.000311432,0.000261567,0.000272801,0.00035082,0.000474137,0.000280955,0.000315594,0.000269644,0.00031693,0.000300713,0.000209692,0.000328619,0.000273084,0.000490843,0.000288044,0.000273176,0.000316816,0.000288434,0.000234992,0.000272548,0.00026331,0.000446939,0.000326788,0.000352226,0.000507373,0.000229919,0.000219415,0.000295678,0.000348331,0.000396954,0.000284518,0.000259086,0.000474674,0.000437978,0.000370362,0.000313134,0.000374104,0.000488567,0.000534305,0.000321578,0.000956474,0.000434881,0.000474021,0.000315461,0.000348729,0.000380845,0.000389884
2.3.3.13,0.002428355,0.002067392,0.002275237,0.002052418,0.002092675,0.001941352,0.002096261,0.002042007,0.002047833,0.002084681,0.001960492,0.001850508,0.00180083,0.001926013,0.001846464,0.001966328,0.001839573,0.001845591,0.002048182,0.001656564,0.001895503,0.001797703,0.001822729,0.001810192,0.001768286,0.001799528,0.001799227,0.001987215,0.001736332,0.001730042,0.001755652,0.002011045,0.001778588,0.00180586,0.001743953,0.001848935,0.001771964,0.001841983,0.001775694,0.002197461,0.001805689,0.001855297,0.002010775,0.001786045,0.001639195,0.001728228,0.001998598,0.001958837,0.001805129,0.001713855,0.001738888,0.001810067,0.001713189,0.001826435,0.001752173,0.002201571,0.001866212,0.001730003,0.001904684,0.001956357,0.001922667,0.001704388,0.001860878,0.001994524,0.002161886
2.3.3.9,0.000801336,0.001847102,0.001810804,0.001440262,0.001737011,0.00147729,0.001682126,0.001357614,0.001570908,0.001083825,0.001654446,0.001424666,0.001374739,0.001502031,0.001445534,0.001261513,0.001237559,0.001443569,0.001507862,0.001475426,0.001492472,0.001236132,0.001365749,0.001423272,0.001520828,0.001414801,0.00122249,0.001333695,0.001285743,0.001290702,0.001373266,0.001563402,0.001333256,0.001388492,0.001264809,0.001412947,0.001387236,0.001412761,0.001354007,0.001416931,0.00150494,0.001383826,0.001219721,0.001394553,0.001300519,0.001469515,0.001276669,0.001500526,0.001432285,0.001455817,0.001066017,0.001256821,0.001381205,0.001321729,0.001402846,0.001402917,0.001325905,0.001461917,0.001150695,0.001736692,0.001658563,0.001672456,0.001860252,0.001381531,0.001205011
2.4.1.1,0.002455357,0.002488299,0.003204231,0.003054706,0.002521941,0.002928278,0.002503471,0.002873281,0.002512447,0.002307096,0.002292711,0.00234653,0.002468109,0.003039829,0.002289058,0.00249429,0.002249478,0.002272174,0.003340102,0.002410017,0.002436841,0.002449584,0.003494103,0.002258683,0.002488432,0.002507441,0.002203661,0.002270788,0.002306958,0.00239172,0.002260572,0.002992851,0.002428598,0.002514903,0.002290926,0.00223878,0.002312188,0.002433686,0.00230466,0.002881247,0.002646361,0.002395642,0.003208318,0.002435242,0.002138316,0.002430201,0.002536391,0.002737093,0.002592946,0.002566094,0.003065294,0.002769134,0.002963671,0.002309815,0.00270159,0.003135373,0.003022272,0.002646146,0.002950177,0.00233648,0.002257025,0.003022658,0.003228935,0.002646385,0.003118964
2.4.1.117,0.000799222,0.000707591,0.000561207,0.000479711,0.000832155,0.000523266,0.000773391,0.000638042,0.000881575,0.001361726,0.000823864,0.001096967,0.001074987,0.000597718,0.001248153,0.001123452,0.001115387,0.001101125,0.000247762,0.001109758,0.000982396,0.001213964,0.000145897,0.001118539,0.00083559,0.000912543,0.001245712,0.001230428,0.001095551,0.001070702,0.001257902,0.000469288,0.001024122,0.00103623,0.001273608,0.00123669,0.001263146,0.001006737,0.001183946,0.000473654,0.000742877,0.001127421,0.000410004,0.001115417,0.00132502,0.000923451,0.000849478,0.000627971,0.000868027,0.001085334,0.00051871,0.000781685,0.000568134,0.001213,0.000911657,0.000510296,0.000331502,0.000844786,0.000691938,0.001085638,0.000886551,0.000418376,0.000657517,0.000909583,0.000616588
2.4.1.12,0.001147827,0.000781567,0.001302402,0.001557138,0.000921792,0.001469073,0.000888404,0.001591388,0.000891739,0.001125024,0.000775057,0.001122872,0.001031122,0.001515012,0.001066014,0.001198543,0.00101261,0.001128308,0.001390087,0.001266265,0.001030982,0.001132918,0.002035863,0.000991287,0.001119207,0.001106611,0.000919018,0.001058258,0.00106734,0.001112409,0.001195071,0.001519155,0.001210039,0.001126143,0.001081937,0.00095101,0.001041217,0.001148858,0.001063061,0.001239295,0.001348857,0.001113056,0.001611907,0.001146357,0.001042769,0.00107898,0.001221058,0.001297052,0.001141294,0.001260821,0.001842711,0.001498241,0.001530153,0.00129686,0.001378332,0.00141632,0.001531446,0.001308897,0.00123228,0.00155862,0.001289595,0.001929705,0.000956066,0.00086979,0.001378398
2.4.1.129,0.024363751,0.016189341,0.024011456,0.025469291,0.016882186,0.024914402,0.017184748,0.029100574,0.01707414,0.019156555,0.016249651,0.018832205,0.01910647,0.026555541,0.01738133,0.019864817,0.019059904,0.018542493,0.028839345,0.019894442,0.017929289,0.020392921,0.03801888,0.018031343,0.019572732,0.019145379,0.019378677,0.019631349,0.018163724,0.01993081,0.020122193,0.026375806,0.0197027,0.018457659,0.019775052,0.017635024,0.018325206,0.018422581,0.018245128,0.021798764,0.022763965,0.020362811,0.033948279,0.018424009,0.018435169,0.021790569,0.025228425,0.025823613,0.021701104,0.020661963,0.032183362,0.030598623,0.03194251,0.023226486,0.026275471,0.026739276,0.037089105,0.026261212,0.02405068,0.0224365,0.023863277,0.025212845,0.023222372,0.025166154,0.025058332
2.4.1.15,0.0011007,0.00106458,0.001126499,0.001312183,0.001074492,0.001099544,0.001080535,0.001152245,0.001060313,0.001296832,0.001164928,0.001236153,0.001186554,0.001203974,0.001118308,0.001263506,0.001293258,0.001156061,0.00114726,0.001262803,0.001200725,0.00104057,0.0009366,0.001218681,0.001203833,0.001158363,0.001339598,0.001302231,0.001169915,0.001316381,0.001157298,0.00115702,0.001221339,0.001188126,0.001019328,0.001084824,0.001232849,0.001274803,0.001176347,0.001601173,0.001145746,0.001058626,0.000886147,0.001260607,0.001160074,0.001065544,0.001161132,0.001130748,0.001100973,0.001242206,0.000978135,0.001235024,0.001163439,0.000960226,0.001036646,0.001265049,0.000887356,0.001059358,0.000715519,0.001251671,0.001047789,0.001093281,0.001225131,0.001117777,0.001377914
2.4.1.18,0.001546902,0.00244313,0.002656298,0.003036587,0.002369914,0.002950075,0.002496562,0.003059145,0.002397253,0.002933902,0.002371187,0.002506798,0.002436821,0.003344007,0.002384256,0.002554404,0.002672533,0.002521267,0.003167638,0.00249609,0.002426633,0.002610891,0.003170287,0.002605685,0.002557898,0.002521367,0.00277046,0.002765859,0.002379872,0.002503162,0.002447389,0.002973401,0.002606511,0.002461206,0.002458802,0.002430113,0.00238655,0.002457973,0.002544235,0.00313211,0.002629801,0.002556128,0.003014504,0.002457206,0.002388848,0.002464127,0.002740322,0.002473263,0.002659338,0.00259391,0.002891404,0.002821026,0.003172853,0.002630705,0.002523898,0.002738222,0.002951763,0.002678895,0.00315647,0.002866326,0.002767561,0.003375728,0.002719969,0.003035483,0.002828198
2.4.1.182,0.001277424,0.001644558,0.001442436,0.001834668,0.001555863,0.001698471,0.001573141,0.001812437,0.001563164,0.001571509,0.001605243,0.001558935,0.001619232,0.001759519,0.001506454,0.001570213,0.00136591,0.001652296,0.002024101,0.001604941,0.001659546,0.001531135,0.002147039,0.001640546,0.001709173,0.001595205,0.001537761,0.001603556,0.001541717,0.001528938,0.001498979,0.001918934,0.00166918,0.001650401,0.001547974,0.001516701,0.001518791,0.001611831,0.00162071,0.001677399,0.001578905,0.001504974,0.001808452,0.001584738,0.001453812,0.001633948,0.001625619,0.001714736,0.001654025,0.001501834,0.001621212,0.001927575,0.001965656,0.001657006,0.001842431,0.001739308,0.001820488,0.001794876,0.001479028,0.001500514,0.00193486,0.001736188,0.001645159,0.002442358,0.002175264
2.4.1.21,0.001289169,0.001647204,0.002223992,0.0020862,0.001680829,0.002019985,0.001616445,0.002317027,0.001693438,0.001263127,0.001600996,0.001387927,0.001424021,0.001796349,0.001293049,0.001302927,0.001358901,0.001404249,0.00189077,0.001343369,0.001353072,0.001399239,0.00233931,0.001358551,0.001438594,0.001399207,0.001455505,0.001397523,0.001313688,0.001455566,0.001385426,0.002372042,0.00138171,0.0014343,0.001279255,0.001357426,0.001265455,0.001396238,0.001364531,0.001586691,0.001580356,0.001401459,0.002042373,0.001374162,0.00132295,0.001467724,0.001785447,0.001824487,0.001545106,0.001482627,0.002364863,0.002129633,0.002317199,0.001496333,0.001647885,0.002084955,0.001839911,0.001652491,0.001510545,0.001529774,0.001934652,0.001801058,0.001733292,0.001678054,0.001632174
2.4.1.227,0.003430757,0.003977877,0.00374902,0.003671256,0.003668694,0.003580276,0.003685129,0.004342868,0.003458085,0.0029385,0.00356644,0.003146224,0.003188556,0.003772937,0.003101728,0.0031574,0.00284693,0.003045015,0.003781528,0.003168655,0.003173926,0.003119624,0.004185179,0.002897437,0.00319839,0.003174161,0.002851087,0.002920844,0.003005756,0.003104126,0.002982662,0.003994222,0.003204141,0.003410003,0.002997464,0.003108416,0.003068811,0.003150499,0.003029676,0.003731446,0.003596801,0.003250964,0.003761996,0.002971915,0.002820228,0.003369343,0.003552591,0.003764149,0.003476744,0.003382166,0.003030585,0.003700945,0.003822807,0.002964183,0.003434182,0.003786286,0.003562032,0.003497652,0.003577164,0.002973011,0.003601198,0.00356979,0.003466262,0.003387566,0.003626838
2.4.1.25,0.001998685,0.003451897,0.003195338,0.003278227,0.003262617,0.003130891,0.003305285,0.003450896,0.003206927,0.00334535,0.003272347,0.003366565,0.003471109,0.003241052,0.003517178,0.003566693,0.003198408,0.003514891,0.002956574,0.00333911,0.003494212,0.003260199,0.002912204,0.00347321,0.003530723,0.003522149,0.003304157,0.00337373,0.003444346,0.003439346,0.003174639,0.003036247,0.00359234,0.003514319,0.003256804,0.003447537,0.003319335,0.003372257,0.003511311,0.003204141,0.003498908,0.003162476,0.002766954,0.003480042,0.003296973,0.003343156,0.00326142,0.003203041,0.003407542,0.003515892,0.002652601,0.003076188,0.003004274,0.003288585,0.003009379,0.003016485,0.002517581,0.003197759,0.002480634,0.002892687,0.003601198,0.002798563,0.003377968,0.003243677,0.003554307
2.4.2.1,0.001082316,0.000835697,0.001269812,0.001305936,0.000856241,0.001220718,0.000896375,0.001385126,0.000919291,0.001178286,0.000853508,0.001037984,0.00114153,0.001285801,0.001079843,0.001040272,0.001162954,0.001125407,0.001433598,0.001151828,0.001103297,0.00103727,0.001103789,0.001072723,0.0011627,0.001163691,0.000992599,0.000940606,0.001067857,0.001121997,0.00102964,0.00126304,0.001097013,0.001120662,0.000964605,0.001021794,0.001033878,0.001107167,0.000998166,0.001232555,0.001213458,0.001081213,0.00130833,0.000987021,0.001028194,0.001121253,0.001223066,0.001102255,0.001237496,0.001187835,0.001262594,0.001072348,0.001281433,0.001072326,0.001278015,0.001476329,0.001333871,0.001151756,0.001237661,0.001605993,0.00104652,0.001449861,0.000945943,0.00097062,0.0013207
2.4.2.10,0.001357714,0.001362171,0.001263371,0.001210505,0.00123395,0.001201523,0.00134818,0.001063286,0.001250176,0.001165276,0.001291901,0.001204738,0.001156863,0.001257902,0.001227512,0.001172801,0.001074945,0.001274799,0.001154417,0.001141675,0.001090759,0.001242833,0.001278674,0.001114824,0.001241127,0.001182235,0.001136968,0.001137778,0.001154655,0.001162504,0.001129869,0.001143202,0.00125305,0.001251151,0.001121921,0.001156435,0.001190451,0.001198595,0.001107729,0.001191158,0.001225022,0.001165347,0.001266206,0.001220767,0.001110121,0.001125427,0.001245466,0.00123149,0.001157718,0.001136923,0.001004748,0.001139478,0.001224695,0.00118021,0.001217429,0.001108094,0.001159632,0.001051799,0.001466236,0.001274046,0.001073716,0.001159758,0.001124253,0.001075603,0.001319884
2.4.2.14,0.002136465,0.001213773,0.001688831,0.001593347,0.001238088,0.001546919,0.001269713,0.001415377,0.0011959,0.001289633,0.001174517,0.001094972,0.001137247,0.001424073,0.001162544,0.001186797,0.001209932,0.001115139,0.001501783,0.001131922,0.001229869,0.001243928,0.001523553,0.001054579,0.001122585,0.001125337,0.00126554,0.001199356,0.001010033,0.0011714,0.001125906,0.001513272,0.001081673,0.001220511,0.001072688,0.001029586,0.001117331,0.001123224,0.00109323,0.001617491,0.001477747,0.001229686,0.001466244,0.001221484,0.001106304,0.001224995,0.001345404,0.001183345,0.001328271,0.001122336,0.001294322,0.001227637,0.00137563,0.001183137,0.001148559,0.001551277,0.001517537,0.001286576,0.001923216,0.001080788,0.001073612,0.001481803,0.001124413,0.001525458,0.001503537
2.4.2.17,0.000912808,0.000904346,0.001133476,0.001258381,0.00092675,0.00135034,0.000895703,0.001162311,0.000898049,0.000953321,0.000899969,0.000955533,0.000919524,0.001181444,0.000942443,0.000979808,0.001029342,0.00094464,0.001073632,0.000966281,0.000976132,0.000932069,0.001270536,0.001050862,0.000874084,0.000965544,0.001019306,0.0009354,0.000993101,0.000986534,0.000937773,0.001237421,0.000949771,0.00101582,0.000975015,0.000986479,0.000922985,0.000950196,0.000936904,0.001241753,0.001001304,0.00095536,0.001020581,0.000929375,0.000952776,0.001131003,0.001022,0.00095385,0.000980391,0.001056693,0.001152668,0.00112629,0.001055564,0.000974701,0.000957,0.00124757,0.001161511,0.000977923,0.000882741,0.001107453,0.00083186,0.001062729,0.001242755,0.001420475,0.000916795
2.4.2.18,0.001664667,0.001951764,0.001680431,0.001692505,0.001846929,0.001819935,0.001843445,0.001505106,0.001876887,0.001357655,0.001841107,0.001618882,0.001632308,0.00172257,0.001551436,0.001601868,0.001508339,0.001574123,0.001587523,0.001568173,0.001573748,0.001643732,0.00184504,0.001485709,0.001590362,0.001673133,0.001578818,0.001480146,0.001622924,0.001652969,0.001549082,0.001718694,0.001625952,0.001624927,0.001599356,0.001547145,0.001576211,0.001612513,0.001527553,0.001728624,0.001544918,0.001706195,0.001617986,0.001511255,0.001553967,0.001436512,0.00160937,0.001685999,0.001589788,0.001533536,0.001605666,0.001567098,0.001655188,0.001524702,0.001580965,0.001601645,0.001499755,0.001619054,0.00185209,0.001911275,0.001180734,0.002286808,0.001745312,0.001535136,0.001650426
2.4.2.21,0.001075379,0.00218044,0.001570404,0.001550272,0.002256785,0.001528077,0.002208077,0.001558276,0.002094672,0.001969648,0.002197189,0.001900248,0.001935871,0.001642815,0.001993431,0.001958389,0.001889182,0.00195312,0.001222601,0.002061729,0.00200839,0.002022531,0.001246741,0.002032632,0.001913536,0.001966601,0.001837362,0.001985196,0.001987228,0.001957,0.001926206,0.001450247,0.001839518,0.001993377,0.001940664,0.001922409,0.002050837,0.001998261,0.001975901,0.00187952,0.001844793,0.001967429,0.001533773,0.0019432,0.002001622,0.001842954,0.001874461,0.0017208,0.001884625,0.002052578,0.001463545,0.00156309,0.00138087,0.001805378,0.001605031,0.001441782,0.001354336,0.001732045,0.001702339,0.002244047,0.001958306,0.001772016,0.00174579,0.001672808,0.002164784
